LEARecordID,ORI,BatchID,TX_Type,Is_NFIA,SDate,STime,SDur,Is_ServCall,AT,Loc,City,PID,Ethn,Gend,GendNC,LGBT,Age,Is_LimEng,Disb,Is_Stud,StReas,Tr_ID,Act_CD,BasSearch,BasSearch_N,BasSeiz,PropType,Cb,ResCD
302000,CA0431100,,I,N,9/28/2022,2:33,15,Y,"Patrol, traffic, field operations",100 Block Castro Street,Mountain View,1,Hispanic/Latino(a),Male,,N,41,N,,,Reasonable suspicion that the person was engaged in criminal activity,,Curbside detention,,,,,,In-field cite and release
302003,CA0431100,,I,N,9/28/2022,4:55,20,N,"Patrol, traffic, field operations",California Street,MOUNTAIN VIEW,1,Hispanic/Latino(a),Male,,N,30,N,,,Traffic Violation,Equipment,No Action Taken,,,,,,Citation for infraction
302919,CA0431100,,I,N,9/28/2022,1:26,5,N,"Patrol, traffic, field operations",el camino real/sylvan ave,MOUNTAIN VIEW,1,Asian,Male,,N,20,N,,,Traffic Violation,Equipment,No Action Taken,,,,,,Warning (verbal or written)
302927,CA0431100,,I,N,9/28/2022,21:32,10,N,"Patrol, traffic, field operations",North Shoreline Boulevard,Mountain View,1,White,Male,,N,40,N,,,Traffic Violation,Moving,No Action Taken,,,,,,"Citation for infraction,In-field cite and release"
303005,CA0431100,,I,N,9/28/2022,23:02,5,N,"Patrol, traffic, field operations",700 Block East El Camino Real,Mountain View,1,White,Male,,N,42,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Warning (verbal or written)
303271,CA0431100,,I,N,9/29/2022,1:58,5,N,"Patrol, traffic, field operations",Grnat/ Martens,MOUNTAIN VIEW,1,Asian,Male,,N,40,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
303272,CA0431100,,I,N,9/27/2022,19:52,5,N,"Patrol, traffic, field operations",el camino real/ clark,MOUNTAIN VIEW,1,Asian,Male,,N,50,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
303976,CA0431100,,I,N,9/27/2022,14:45,5,N,"Patrol, traffic, field operations",Shoreline/ SR 101,MOUNTAIN VIEW,1,Hispanic/Latino(a),Male,,N,50,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
303977,CA0431100,,I,N,9/27/2022,14:58,5,N,"Patrol, traffic, field operations",Shoreline/ SR 101,MOUNTAIN VIEW,1,Asian,Male,,N,50,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
303982,CA0431100,,I,N,9/27/2022,16:10,5,N,"Patrol, traffic, field operations",Rengstorff/ Junction,MOUNTAIN VIEW,1,Middle Eastern or South Asian,Male,,N,35,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
303986,CA0431100,,I,N,9/27/2022,16:26,5,N,"Patrol, traffic, field operations",Rengstorff/ San Ramon,MOUNTAIN VIEW,1,Hispanic/Latino(a),Male,,N,40,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
303989,CA0431100,,I,N,9/27/2022,16:35,5,N,"Patrol, traffic, field operations",Rengstorff/ Junction,MOUNTAIN VIEW,1,Hispanic/Latino(a),Male,,N,35,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
303993,CA0431100,,I,N,9/27/2022,16:45,5,N,"Patrol, traffic, field operations",rengstorff/ junction,MOUNTAIN VIEW,1,Hispanic/Latino(a),Male,,N,35,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
303996,CA0431100,,I,N,9/27/2022,16:55,5,N,"Patrol, traffic, field operations",rengstorff/ middlefield,MOUNTAIN VIEW,1,Asian,Female,,N,30,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
304150,CA0431100,,I,N,9/29/2022,21:33,4,N,"Patrol, traffic, field operations",2600 Block East Bayshore Road,Palo Alto,1,Hispanic/Latino(a),Male,,N,21,N,,,Traffic Violation,Equipment,No Action Taken,,,,,,Warning (verbal or written)
304203,CA0431100,,I,N,9/29/2022,22:28,5,N,"Patrol, traffic, field operations",Tyler Park Way,Mountain View,1,Middle Eastern or South Asian,Male,,N,25,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Warning (verbal or written)
304218,CA0431100,,I,N,9/29/2022,22:45,3,N,"Patrol, traffic, field operations",4200 Block Alma Street,Palo Alto,1,Hispanic/Latino(a),Male,,N,23,N,,,Traffic Violation,Equipment,No Action Taken,,,,,,Warning (verbal or written)
304282,CA0431100,,I,N,9/28/2022,18:16,10,N,"Patrol, traffic, field operations",North Shoreline Boulevard & Wright Avenue,Mountain View,1,Middle Eastern or South Asian,Male,,N,22,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
304284,CA0431100,,I,N,9/28/2022,17:35,10,N,"Patrol, traffic, field operations",North Rengstorff Avenue & Montecito Avenue,Mountain View,1,Hispanic/Latino(a),Male,,N,30,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
304286,CA0431100,,I,N,9/28/2022,15:35,10,N,"Patrol, traffic, field operations",North Whisman Road & Whisman Station Drive,Mountain View,1,Asian,Male,,N,50,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
304287,CA0431100,,I,N,9/27/2022,17:15,10,N,"Patrol, traffic, field operations",North Rengstorff Avenue & Montecito Avenue,Mountain View,1,Middle Eastern or South Asian,Female,,N,35,N,,,Traffic Violation,Non-moving,No Action Taken,,,,,,Citation for infraction
304289,CA0431100,,I,N,9/27/2022,16:55,15,N,"Patrol, traffic, field operations",North Rengstorff Avenue & Montecito Avenue,Mountain View,1,Hispanic/Latino(a),Male,,N,40,N,,,Traffic Violation,Moving,No Action Taken,,,,,,
304292,CA0431100,,I,N,9/27/2022,16:36,10,N,"Patrol, traffic, field operations",North Rengstorff Avenue & Montecito Avenue,Mountain View,1,Asian,Female,,N,30,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
304297,CA0431100,,I,N,9/27/2022,15:14,10,N,"Patrol, traffic, field operations",East El Camino Real & Grant Road,Mountain View,1,Middle Eastern or South Asian,Male,,N,40,N,,,Traffic Violation,Non-moving,No Action Taken,,,,,,Citation for infraction
304300,CA0431100,,I,N,9/27/2022,14:57,10,N,"Patrol, traffic, field operations",East El Camino Real & Grant Road,Mountain View,1,White,Male,,N,40,N,,,Traffic Violation,Non-moving,No Action Taken,,,,,,Citation for infraction
304394,CA0431100,,I,N,9/30/2022,1:46,10,Y,"Patrol, traffic, field operations",2200 Block Latham Street,Mountain View,1,Hispanic/Latino(a),Male,,N,24,N,,,Reasonable suspicion that the person was engaged in criminal activity,,"Handcuffed or flex cuffed,Curbside detention, Asked for consent to  search person, Search of person was conducted ",Consent given,Consented to search and search of person was done.,,,,Warning (verbal or written)
304394,CA0431100,,I,N,9/30/2022,1:46,10,Y,"Patrol, traffic, field operations",2200 Block Latham Street,Mountain View,2,Hispanic/Latino(a),Male,,N,35,N,,,Reasonable suspicion that the person was engaged in criminal activity,,Curbside detention,,,,,,Warning (verbal or written)
304423,CA0431100,,I,N,9/30/2022,2:25,5,N,"Patrol, traffic, field operations",Montecito Avenue & San Pierre Way,Mountain View,1,Hispanic/Latino(a),Male,,N,28,N,,,Traffic Violation,Equipment,No Action Taken,,,,,,Warning (verbal or written)
304463,CA0431100,,I,N,9/30/2022,3:13,5,N,"Patrol, traffic, field operations",1600 Block Villa Street,Mountain View,1,Hispanic/Latino(a),Male,,N,30,N,,,Traffic Violation,Equipment,No Action Taken,,,,,,Warning (verbal or written)
304480,CA0431100,,I,N,9/30/2022,3:32,5,N,"Patrol, traffic, field operations",el camino / san antonio,MOUNTAIN VIEW,1,Hispanic/Latino(a),Male,,N,30,Y,,,Traffic Violation,Equipment,No Action Taken,,,,,,Warning (verbal or written)
304495,CA0431100,,I,N,9/30/2022,3:43,5,N,"Patrol, traffic, field operations",Shoreline/Wright,MOUNTAIN VIEW,1,Middle Eastern or South Asian,Male,,N,35,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Warning (verbal or written)
304499,CA0431100,,I,N,9/30/2022,3:46,10,N,"Patrol, traffic, field operations",escuela / california,MOUNTAIN VIEW,1,Asian,Male,,N,30,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Warning (verbal or written)
304504,CA0431100,,I,N,9/30/2022,3:48,10,N,"Patrol, traffic, field operations",El Camino Real,Mountain View,1,Hispanic/Latino(a),Male,,N,25,N,,,Traffic Violation,Non-moving,No Action Taken,,,,,,Citation for infraction
304517,CA0431100,,I,N,9/30/2022,3:59,5,N,"Patrol, traffic, field operations",shoreline/sierra vista,MOUNTAIN VIEW,1,Asian,Male,,N,25,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Warning (verbal or written)
304518,CA0431100,,I,N,9/30/2022,4:00,5,N,"Patrol, traffic, field operations",escuela / california,MOUNTAIN VIEW,1,Hispanic/Latino(a),Male,,N,45,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Warning (verbal or written)
304528,CA0431100,,I,N,9/30/2022,4:08,10,N,"Patrol, traffic, field operations",Fremont Avenue,Los Altos,1,Hispanic/Latino(a),Female,,N,25,N,,,Traffic Violation,Equipment,No Action Taken,,,,,,In-field cite and release
304530,CA0431100,,I,N,9/30/2022,4:10,5,N,"Patrol, traffic, field operations",latham / rengstorff,MOUNTAIN VIEW,1,Hispanic/Latino(a),Male,,N,30,N,,,Traffic Violation,Equipment,No Action Taken,,,,,,Warning (verbal or written)
304541,CA0431100,,I,N,9/30/2022,4:16,5,N,"Patrol, traffic, field operations",500 escuela,MOUNTAIN VIEW,1,Hispanic/Latino(a),Male,,N,35,N,,,Traffic Violation,Equipment,No Action Taken,,,,,,Warning (verbal or written)
304552,CA0431100,,I,N,9/30/2022,4:22,5,N,"Patrol, traffic, field operations",el camino / castro,MOUNTAIN VIEW,1,White,Female,,N,20,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Warning (verbal or written)
304565,CA0431100,,I,N,9/30/2022,4:34,5,N,"Patrol, traffic, field operations",400 Block North Shoreline Boulevard,Mountain View,1,White,Male,,N,40,N,,,Traffic Violation,Non-moving,No Action Taken,,,,,,Citation for infraction
304588,CA0431100,,I,N,9/30/2022,4:48,5,N,"Patrol, traffic, field operations",Telford Avenue,Mountain View,1,Hispanic/Latino(a),Male,,N,21,N,,,Traffic Violation,Equipment,No Action Taken,,,,,,Warning (verbal or written)
304591,CA0431100,,I,N,9/30/2022,4:52,20,N,"Patrol, traffic, field operations",el camino / escuela,MOUNTAIN VIEW,1,Hispanic/Latino(a),Male,,N,40,N,,,Traffic Violation,Moving,Person removed from vehicle by order,,,,,,Warning (verbal or written)
304596,CA0431100,,I,N,9/30/2022,4:57,5,N,"Patrol, traffic, field operations",1900 Block Latham Street,Mountain View,1,Hispanic/Latino(a),Male,,N,40,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Warning (verbal or written)
304599,CA0431100,,I,N,9/30/2022,4:59,15,N,"Patrol, traffic, field operations",Villa/Bush,MOUNTAIN VIEW,1,Hispanic/Latino(a),Male,,N,35,Y,,,Traffic Violation,Moving,"Person removed from vehicle by order,Field sobriety test conducted, Asked for consent to  search person, Search of person was conducted ",Consent given,"checked pockets, nothing there",,,,Warning (verbal or written)
304602,CA0431100,,I,N,9/30/2022,5:03,5,N,"Patrol, traffic, field operations",San Antonio Road,Palo Alto,1,Black/African American,Male,,N,25,N,,,Traffic Violation,Equipment,No Action Taken,,,,,,
304613,CA0431100,,I,N,9/30/2022,5:12,10,N,"Patrol, traffic, field operations",Bryant/Evelyn,MOUNTAIN VIEW,1,Hispanic/Latino(a),Male,,N,25,N,,,Traffic Violation,Equipment,Field sobriety test conducted,,,,,,Warning (verbal or written)
304625,CA0431100,,I,N,9/30/2022,5:26,5,N,"Patrol, traffic, field operations",middlefield / terrra bella,MOUNTAIN VIEW,1,White,Male,,N,30,N,,,Traffic Violation,Equipment,No Action Taken,,,,,,Warning (verbal or written)
304666,CA0431100,,I,N,9/30/2022,5:55,5,N,"Patrol, traffic, field operations",1946 california,MOUNTAIN VIEW,1,Middle Eastern or South Asian,Female,,N,50,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Warning (verbal or written)
304667,CA0431100,,I,N,9/30/2022,5:58,5,N,"Patrol, traffic, field operations",El Camino Real/Shoreline Blvd,MOUNTAIN VIEW,1,White,Male,,N,55,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Warning (verbal or written)
304669,CA0431100,,I,N,9/30/2022,5:59,5,N,"Patrol, traffic, field operations",San Antonio Road,Palo Alto,1,Middle Eastern or South Asian,Male,,N,30,N,,,Traffic Violation,Equipment,No Action Taken,,,,,,Warning (verbal or written)
304691,CA0431100,,I,N,9/30/2022,6:13,10,N,"Patrol, traffic, field operations",Evelyn/Bush,MOUNTAIN VIEW,1,Middle Eastern or South Asian,Male,,N,60,N,,,Traffic Violation,Moving,"Person removed from vehicle by order,Field sobriety test conducted",,,,,,Warning (verbal or written)
304728,CA0431100,,I,N,9/30/2022,6:47,5,N,"Patrol, traffic, field operations",Castro Street,Mountain View,1,Hispanic/Latino(a),Male,,N,50,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Warning (verbal or written)
304728,CA0431100,,I,N,9/30/2022,6:47,5,N,"Patrol, traffic, field operations",Castro Street,Mountain View,2,Hispanic/Latino(a),Female,,N,40,N,,,Traffic Violation,Moving,No Action Taken,,,,,,
304728,CA0431100,,I,N,9/30/2022,6:47,5,N,"Patrol, traffic, field operations",Castro Street,Mountain View,3,Hispanic/Latino(a),Female,,N,40,N,,,Traffic Violation,Moving,No Action Taken,,,,,,
304729,CA0431100,,I,N,9/30/2022,6:48,10,N,"Patrol, traffic, field operations",Castro/El Camino Real,MOUNTAIN VIEW,1,Middle Eastern or South Asian,Male,,N,20,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Warning (verbal or written)
304754,CA0431100,,I,N,9/30/2022,7:05,5,N,"Patrol, traffic, field operations",Rock Street & North Rengstorff Avenue,Mountain View,1,Middle Eastern or South Asian,Male,,N,30,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Warning (verbal or written)
304757,CA0431100,,I,N,9/30/2022,7:14,5,N,"Patrol, traffic, field operations",1900 Block Latham Street,Mountain View,1,Hispanic/Latino(a),Male,,N,30,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Warning (verbal or written)
304758,CA0431100,,I,N,9/30/2022,7:15,5,N,"Patrol, traffic, field operations",Ellis Street,Mountain View,1,Hispanic/Latino(a),Male,,N,30,N,,,Traffic Violation,Equipment,No Action Taken,,,,,,Warning (verbal or written)
304766,CA0431100,,I,N,9/30/2022,7:20,5,N,"Patrol, traffic, field operations",300 Block Escuela Avenue,Mountain View,1,White,Female,,N,25,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Warning (verbal or written)
305114,CA0431100,,I,N,9/30/2022,16:23,5,N,"Patrol, traffic, field operations",El Camino Real,Mountain View,1,Middle Eastern or South Asian,Male,,N,30,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Warning (verbal or written)
305145,CA0431100,,I,N,9/30/2022,16:41,10,N,"Patrol, traffic, field operations",2400 Block West El Camino Real,MOUNTAIN VIEW,1,Hispanic/Latino(a),Male,,N,20,N,,,Traffic Violation,Moving,No Action Taken,,,,,,"Citation for infraction,In-field cite and release"
305157,CA0431100,,I,N,9/30/2022,17:41,5,N,"Patrol, traffic, field operations",Grant Road & Martens Avenue,Mountain View,1,Middle Eastern or South Asian,Male,,N,30,N,,,Traffic Violation,Moving,No Action Taken,,,,,,"Citation for infraction,In-field cite and release,Warning (verbal or written)"
305218,CA0431100,,I,N,9/29/2022,4:54,5,N,"Patrol, traffic, field operations",pacchetti way/california st,MOUNTAIN VIEW,1,Asian,Male,,N,30,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Warning (verbal or written)
305379,CA0431100,,I,N,9/30/2022,17:30,10,N,"Patrol, traffic, field operations",900 block of california st,MOUNTAIN VIEW,1,White,Male,,N,50,N,,,Traffic Violation,Moving,No Action Taken,,,,,,"In-field cite and release,Warning (verbal or written)"
305383,CA0431100,,I,N,9/30/2022,18:00,10,N,"Patrol, traffic, field operations",900 Block California Street,Mountain View,1,White,Male,,N,40,N,,,Traffic Violation,Moving,No Action Taken,,,,,,"Citation for infraction,In-field cite and release"
305390,CA0431100,,I,N,9/30/2022,22:07,10,N,"Patrol, traffic, field operations",100 Block East El Camino Real,Mountain View,1,Asian,Male,,N,70,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Warning (verbal or written)
305459,CA0431100,,I,N,9/30/2022,23:53,10,N,"Patrol, traffic, field operations",Church Street & South Shoreline Boulevard,Mountain View,1,Black/African American,Male,,N,65,N,,,Traffic Violation,Non-moving,No Action Taken,,,,,,Citation for infraction
305468,CA0431100,,I,N,9/30/2022,18:10,18,N,"Patrol, traffic, field operations",El Monte Ave/Ednamary Way,MOUNTAIN VIEW,1,Middle Eastern or South Asian,Male,,N,40,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
305469,CA0431100,,I,N,10/1/2022,1:52,5,N,"Patrol, traffic, field operations",el camino real/miramonte avenue,MOUNTAIN VIEW,1,Middle Eastern or South Asian,Male,,N,30,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Warning (verbal or written)
305544,CA0431100,,I,N,10/1/2022,1:10,10,N,"Patrol, traffic, field operations",1000 Block Villa Street,Mountain View,1,White,Male,,N,70,N,,,Traffic Violation,Non-moving,No Action Taken,,,,,,Warning (verbal or written)
305547,CA0431100,,I,N,10/1/2022,1:30,10,N,"Patrol, traffic, field operations",900 Block California Street,Mountain View,1,Hispanic/Latino(a),Male,,N,25,N,,,Traffic Violation,Non-moving,No Action Taken,,,,,,"Citation for infraction,In-field cite and release"
305552,CA0431100,,I,N,10/1/2022,0:49,10,N,"Patrol, traffic, field operations",900 Block California Street,Mountain View,1,White,Female,,N,50,N,,,Traffic Violation,Moving,No Action Taken,,,,,,"Citation for infraction,In-field cite and release"
305555,CA0431100,,I,N,10/1/2022,0:30,10,N,"Patrol, traffic, field operations",900 Block California Street,Mountain View,1,Asian,Female,,N,30,N,,,Traffic Violation,Moving,No Action Taken,,,,,,"Citation for infraction,In-field cite and release"
305557,CA0431100,,I,N,10/1/2022,0:21,10,N,"Patrol, traffic, field operations",900 Block California Street,Mountain View,1,Middle Eastern or South Asian,Female,,N,40,N,,,Traffic Violation,Moving,No Action Taken,,,,,,"Citation for infraction,In-field cite and release"
305559,CA0431100,,I,N,9/30/2022,21:01,10,N,"Patrol, traffic, field operations",600 Block Villa Street,Mountain View,1,Asian,Male,,N,30,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
305561,CA0431100,,I,N,9/30/2022,20:25,10,N,"Patrol, traffic, field operations",1900 Block West El Camino Real,Mountain View,1,White,Female,,N,30,N,,,Traffic Violation,Non-moving,No Action Taken,,,,,,Citation for infraction
305562,CA0431100,,I,N,9/30/2022,18:50,10,N,"Patrol, traffic, field operations",900 Block California Street,Mountain View,1,Asian,Female,,N,50,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
305563,CA0431100,,I,N,9/30/2022,18:31,10,N,"Patrol, traffic, field operations",100 Block West Evelyn Avenue,Mountain View,1,White,Female,,N,30,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
